Order ID,Order Date,Dispatch Date,Delivery Date,Seller ID,Product Category,Price,Quantity,Warehouse Zone,Customer Rating,Review Text,Sentiment Score,Return Flag,Complaint Code,Delivery Method,Customer Region
O00855,5/26/2025,5/28/2025,5/28/2025,S040,Groceries,467.27,4,Accra,4,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Greater Accra
O00856,4/28/2025,4/29/2025,5/4/2025,S012,Toys,104.23,4,Lagos,5,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,North Central
O00857,6/23/2025,6/24/2025,6/24/2025,S026,Health,443.58,4,Lagos,3,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,South East
O00858,4/17/2025,4/18/2025,4/18/2025,S021,Health,482.05,4,Kano,4,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,North Central
O00859,5/11/2025,5/13/2025,5/22/2025,S037,Groceries,315.12,2,Accra,3,Superb service and product. Will buy again.,1,No,No Complaint,Standard,Ashanti
O00860,5/14/2025,5/16/2025,5/16/2025,S044,Health,79.71,4,Accra,1,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,South East
O00861,6/17/2025,6/18/2025,6/21/2025,S014,Health,275.09,4,Kumasi,2,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,North Central
O00862,4/20/2025,4/23/2025,4/30/2025,S024,Toy,127.59,4,Kano,3,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,South West
O00863,5/19/2025,5/20/2025,5/22/2025,S018,Living & Home,229.9,3,Kano,3,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,South West
O00864,4/20/2025,4/20/2025,4/29/2025,S026,Fashon,,2,Lagos,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South East
O00865,6/2/2025,6/4/2025,6/11/2025,S050,Health,,3,Accra,5,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South East
O00866,5/4/2025,5/4/2025,5/6/2025,S020,Groceries,,4,Lagos,3,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Greater Accra
O00867,5/23/2025,5/24/2025,5/30/2025,S032,Health,335.13,2,Kumasi,5,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Ashanti
O00868,4/17/2025,4/20/2025,4/26/2025,S009,Fashion,448.83,3,Lagos,3,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Volta
O00869,6/2/2025,6/2/2025,6/3/2025,S039,Fashion,62.46,2,Lagos,2,Low quality. Would not recommend at all.,0,No,No Complaint,Pickup,Ashanti
O00870,6/25/2025,6/28/2025,7/3/2025,S011,Groceries,220.68,1,Kano,2,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Ashanti
O00871,6/9/2025,6/10/2025,6/19/2025,S003,Toy,67.29,1,Kumasi,2,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,South East
O00872,5/8/2025,5/8/2025,5/17/2025,S027,Living & Home,319.8,4,Kano,4,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,Greater Accra
O00873,6/4/2025,6/7/2025,6/13/2025,S044,Fashon,452.18,4,Kumasi,4,Low quality. Would not recommend at all.,0,No,No Complaint,Standard,North Central
O00874,6/1/2025,6/3/2025,6/8/2025,S028,Groceries,466.46,4,Kumasi,4,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,South West
O00875,6/18/2025,6/19/2025,6/28/2025,S007,Electronics,352.85,4,Lagos,3,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,South East
O00876,5/29/2025,5/31/2025,6/4/2025,S016,Health,15.3,3,Kumasi,1,Very disappointed. Not what was shown online.,-0.975,Yes,Late Delivery,Pickup,South East
O00877,5/15/2025,5/19/2025,5/24/2025,S016,Home & Living,187.16,3,Accra,3,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,North Central
O00878,6/20/2025,6/21/2025,6/21/2025,S006,Toys,42.94,4,Lagos,4,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,Greater Accra
O00879,4/14/2025,4/17/2025,4/23/2025,S012,Toys,312.3,3,Kano,2,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South West
O00880,5/29/2025,6/2/2025,6/7/2025,S037,Fashion,155.22,1,Accra,3,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,Volta
O00881,5/5/2025,5/6/2025,5/10/2025,S022,Health,398.85,3,Kumasi,3,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,North Central
O00882,5/5/2025,5/8/2025,5/16/2025,S001,Health,80.71,3,Kumasi,4,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,North Central
O00883,5/21/2025,5/25/2025,5/25/2025,S013,Groceries,234.39,4,Accra,3,Superb service and product. Will buy again.,1,No,No Complaint,Standard,Volta
O00884,5/5/2025,5/6/2025,5/10/2025,S037,Home & Living,293.04,2,Lagos,4,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,Volta
O00885,5/26/2025,5/30/2025,6/6/2025,S039,Health,47.46,3,Accra,2,Fake product and horrible packaging.,-0.75,Yes,Late Delivery,Pickup,Volta
O00886,5/10/2025,5/10/2025,5/15/2025,S021,Groceries,283.08,1,Kano,4,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,North Central
O00887,6/9/2025,6/11/2025,6/18/2025,S024,Home & Living,246.24,2,Lagos,5,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,Volta
O00888,4/23/2025,4/27/2025,4/27/2025,S037,Health,413.58,3,Lagos,3,"Just received it, will see how it performs over time.",0,No,No Complaint,Pickup,Ashanti
O00889,6/15/2025,6/19/2025,6/24/2025,S035,Health,110.08,4,Accra,1,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Greater Accra
O00890,6/17/2025,6/21/2025,6/30/2025,S046,Electronics,304.82,3,Kumasi,3,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,South West
O00891,4/8/2025,4/9/2025,4/10/2025,S032,Home & Living,89,4,Kano,3,Low quality. Would not recommend at all.,0,No,No Complaint,Express,North Central
O00892,5/5/2025,5/9/2025,5/15/2025,S014,Electronics,464.77,2,Accra,3,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South East
O00893,5/6/2025,5/8/2025,5/10/2025,S029,Home & Living,67.02,3,Kumasi,1,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,South West
O00894,5/24/2025,5/25/2025,6/1/2025,S010,Home & Living,279.83,4,Lagos,3,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Ashanti
O00895,4/21/2025,4/23/2025,4/24/2025,S037,Home & Living,,3,Lagos,2,"Just received it, will see how it performs over time.",0,No,No Complaint,Express,North Central
O00896,5/18/2025,5/22/2025,5/25/2025,S039,Electronics,,2,Kano,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Greater Accra
O00897,5/5/2025,5/8/2025,5/17/2025,S010,Fashion,24.29,4,Lagos,2,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Greater Accra
O00898,5/22/2025,5/24/2025,6/1/2025,S011,Toys,282.95,2,Kumasi,3,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,Volta
O00899,6/20/2025,6/23/2025,6/25/2025,S029,Toys,419.88,3,Kumasi,3,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South East
O00900,5/11/2025,5/13/2025,5/22/2025,S050,Electronics,165.13,4,Accra,3,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,South West
O00901,6/2/2025,6/6/2025,6/12/2025,S016,Fashion,31.1,1,Kano,4,Low quality. Would not recommend at all.,0,No,No Complaint,Standard,South East
O00902,5/30/2025,6/3/2025,6/8/2025,S049,Electronics,413.99,1,Kano,5,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,Volta
O00903,4/27/2025,4/30/2025,5/6/2025,S018,Toys,126.2,4,Kano,4,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,Volta
O00904,6/16/2025,6/17/2025,6/25/2025,S023,Groceries,222.55,3,Kumasi,3,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South East
O00905,4/27/2025,4/29/2025,5/1/2025,S016,Toys,290.79,4,Kumasi,5,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,South East
O00906,5/9/2025,5/12/2025,5/15/2025,S027,Electronics,359.29,4,Accra,3,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,North Central
O00907,4/17/2025,4/19/2025,4/24/2025,S034,Health,113.33,4,Kumasi,2,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Greater Accra
O00908,4/13/2025,4/15/2025,4/24/2025,S021,Health,313.48,1,Kano,1,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Volta
O00909,6/16/2025,6/17/2025,6/17/2025,S029,Health,333.16,1,Kumasi,3,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,Ashanti
O00910,5/7/2025,5/9/2025,5/13/2025,S026,Groceries,107.07,2,Accra,3,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,Volta
O00911,5/10/2025,5/10/2025,5/11/2025,S028,Toys,277.76,2,Lagos,2,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,North Central
O00912,6/11/2025,6/12/2025,6/20/2025,S007,Home & Living,381.07,2,Accra,4,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Ashanti
O00913,5/8/2025,5/8/2025,5/16/2025,S009,Health,176.87,3,Kano,4,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,Greater Accra
O00914,6/16/2025,6/17/2025,6/19/2025,S043,Fashion,305.2,2,Accra,3,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,South East
O00915,5/5/2025,5/9/2025,5/15/2025,S007,Health,416.77,2,Accra,2,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Volta
O00916,4/16/2025,4/16/2025,4/25/2025,S050,Electronics,435.52,4,Lagos,5,Superb service and product. Will buy again.,1,No,No Complaint,Pickup,Ashanti
O00917,4/30/2025,4/30/2025,5/2/2025,S013,Groceries,114.71,4,Kumasi,3,Item arrived in perfect condition and works well.,1,No,No Complaint,Pickup,South East
O00918,5/31/2025,5/31/2025,6/9/2025,S005,Home & Living,24.04,2,Lagos,4,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,Greater Accra
O00919,5/10/2025,5/11/2025,5/20/2025,S007,Electronics,204.87,3,Kano,3,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Ashanti
O00920,5/2/2025,5/5/2025,5/5/2025,S049,Groceries,357.63,3,Lagos,3,Item arrived in perfect condition and works well.,1,No,No Complaint,Standard,Greater Accra
O00921,4/26/2025,4/30/2025,5/7/2025,S036,Fashion,165.6,4,Kumasi,5,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South West
O00922,6/5/2025,6/9/2025,6/13/2025,S047,Health,56.73,4,Lagos,1,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,Volta
O00923,6/13/2025,6/16/2025,6/20/2025,S043,Fashion,378.71,1,Accra,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,Greater Accra
O00924,5/28/2025,5/31/2025,6/2/2025,S004,Health,247.35,3,Kano,3,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,Volta
O00925,4/15/2025,4/17/2025,4/23/2025,S041,,112.21,1,Kano,2,Item arrived in perfect condition and works well.,1,Yes,Late Delivery,Standard,Volta
O00926,5/2/2025,5/3/2025,5/8/2025,S029,,141.41,4,Accra,2,Item arrived in perfect condition and works well.,1,No,No Complaint,Pickup,Greater Accra
O00927,5/4/2025,5/8/2025,5/10/2025,S024,,415.4,2,Kumasi,4,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,South East
O00928,5/12/2025,5/16/2025,5/19/2025,S035,Groceries,,2,Lagos,5,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,Volta
O00929,5/7/2025,5/7/2025,5/13/2025,S020,Toys,,4,Lagos,2,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,Greater Accra
O00930,6/7/2025,6/7/2025,6/10/2025,S041,Toys,,3,Kumasi,4,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Greater Accra
O00931,6/20/2025,6/24/2025,6/27/2025,S048,Fashion,413.93,2,Kano,4,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,North Central
O00932,4/19/2025,4/20/2025,4/23/2025,S031,Groceries,272.22,2,Accra,3,"Just received it, will see how it performs over time.",0,No,No Complaint,Pickup,North Central
O00933,5/8/2025,5/8/2025,5/17/2025,S048,Fashion,49.8,2,Lagos,4,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Standard,South East
O00934,6/4/2025,6/6/2025,6/14/2025,S003,Home & Living,67.47,2,Kano,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,South East
O00935,6/23/2025,6/27/2025,6/28/2025,S021,Groceries,322.57,3,Kano,3,Superb service and product. Will buy again.,1,No,No Complaint,Standard,South East
O00936,4/21/2025,4/24/2025,5/1/2025,S022,Electronics,228.76,2,Kumasi,4,"Just received it, will see how it performs over time.",0,No,No Complaint,Express,North Central
O00937,5/17/2025,5/21/2025,5/28/2025,S010,Toys,426.78,2,Kano,5,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,South East
O00938,5/3/2025,5/4/2025,5/5/2025,S001,Toys,282.53,4,Kumasi,3,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,North Central
O00939,4/12/2025,4/15/2025,4/15/2025,S008,Home & Living,240.77,3,Kano,4,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,South West
O00940,6/11/2025,6/12/2025,6/21/2025,S032,Home & Living,392.65,3,Kano,5,Terrible experience. Product was broken.,-0.7,No,No Complaint,Express,Greater Accra
O00941,5/17/2025,5/19/2025,5/26/2025,S012,Toys,60.39,2,Kano,1,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South West
O00942,4/10/2025,4/11/2025,4/11/2025,S047,Electronics,76.19,3,Kumasi,5,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,South East
O00943,4/13/2025,4/16/2025,4/21/2025,S039,Health,385.26,2,Lagos,3,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Standard,Volta
O00944,5/16/2025,5/20/2025,5/29/2025,S035,Fashion,145.2,1,Kumasi,4,Item arrived in perfect condition and works well.,1,No,No Complaint,Pickup,Volta
O00945,6/23/2025,6/23/2025,6/28/2025,S027,Health,124.33,1,Lagos,3,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,Volta
O00946,5/16/2025,5/20/2025,5/25/2025,S030,Home & Living,39.37,4,Accra,2,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Standard,Volta
O00947,5/15/2025,5/16/2025,5/25/2025,S038,Fashion,65.59,4,Kumasi,4,Low quality. Would not recommend at all.,0,No,No Complaint,Pickup,Volta
O00948,5/9/2025,5/12/2025,5/21/2025,S018,Groceries,211.57,1,Accra,1,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,Yes,Wrong Color,Express,Volta
O00949,4/27/2025,4/30/2025,5/1/2025,S029,Toys,136.71,4,Kumasi,3,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,Ashanti
O00950,4/15/2025,4/17/2025,4/18/2025,S022,,278.59,4,Kano,4,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,Volta
O00951,6/17/2025,6/20/2025,6/24/2025,S028,,483,1,Kumasi,4,Superb service and product. Will buy again.,1,No,No Complaint,Standard,South West
O00952,4/9/2025,4/13/2025,4/22/2025,S044,,286.32,4,Kumasi,4,Arrived late and the item looks used.,-0.3,No,No Complaint,Standard,South West
O00953,5/22/2025,5/23/2025,6/1/2025,S035,Home & Living,421.51,4,Kano,3,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,Volta
O00954,5/10/2025,5/14/2025,5/17/2025,S020,Fashion,80.21,4,Kano,4,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South East
O00955,5/19/2025,5/22/2025,5/29/2025,S020,Home & Living,394.54,1,Accra,4,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,South East
O00956,5/12/2025,5/15/2025,5/16/2025,S010,Home & Living,341.42,4,Lagos,4,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,Volta
O00957,5/27/2025,5/29/2025,6/2/2025,S015,Health,134.28,1,Lagos,4,"Just received it, will see how it performs over time.",0,No,No Complaint,Express,South West
O00958,5/20/2025,5/23/2025,5/23/2025,S043,Health,320.52,2,Kano,4,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,Volta
O00959,4/7/2025,4/10/2025,4/10/2025,S032,Fashion,282.72,3,Kano,5,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,Ashanti
O00960,6/7/2025,6/11/2025,6/14/2025,S026,Toys,460.01,2,Lagos,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,North Central
O00961,4/14/2025,4/16/2025,4/16/2025,S018,Groceries,151.24,2,Accra,1,Item arrived in perfect condition and works well.,1,No,No Complaint,Pickup,Ashanti
O00962,4/29/2025,5/3/2025,5/6/2025,S037,Toys,281.63,2,Kumasi,4,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,North Central
O00963,6/25/2025,6/25/2025,6/30/2025,S009,Electronics,262.09,2,Accra,4,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Volta
O00964,6/18/2025,6/18/2025,6/25/2025,S001,Toys,494.53,3,Kumasi,1,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South East
O00965,4/22/2025,4/24/2025,4/29/2025,S044,Fashion,57.36,3,Lagos,5,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,Ashanti
O00966,4/23/2025,4/25/2025,4/25/2025,S012,Fashion,497.83,2,Accra,3,Superb service and product. Will buy again.,1,No,No Complaint,Standard,South West
O00967,6/18/2025,6/18/2025,6/19/2025,S039,Groceries,243.47,1,Kano,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South West
O00968,5/3/2025,5/5/2025,5/5/2025,S024,Health,344.27,1,Lagos,4,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Volta
O00969,6/13/2025,6/16/2025,6/19/2025,S034,,72.88,3,Kumasi,4,Low quality. Would not recommend at all.,0,No,No Complaint,Standard,Greater Accra
O00970,6/19/2025,6/21/2025,6/26/2025,S002,,379.2,4,Kumasi,5,Item arrived in perfect condition and works well.,1,No,No Complaint,Express,Greater Accra
O00971,4/25/2025,4/29/2025,5/7/2025,S018,Fashion,55.33,3,Lagos,3,"Just received it, will see how it performs over time.",0,No,No Complaint,Pickup,South West
O00972,6/3/2025,6/7/2025,6/12/2025,S008,Health,227.09,1,Accra,3,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Ashanti
O00973,4/15/2025,4/16/2025,4/25/2025,S048,Electronics,120.76,4,Lagos,2,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,Ashanti
O00974,5/10/2025,5/10/2025,5/13/2025,S043,Groceries,,4,Kano,4,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Standard,North Central
O00975,5/31/2025,6/3/2025,6/9/2025,S045,Toys,,3,Kumasi,3,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Volta
O00976,4/9/2025,4/11/2025,4/16/2025,S010,Home & Living,,3,Lagos,4,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,Ashanti
O00977,4/27/2025,4/30/2025,5/5/2025,S041,Fashion,143.18,2,Lagos,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,South West
O00978,6/16/2025,6/18/2025,6/21/2025,S030,Fashion,85.42,3,Accra,4,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,South East
O00979,5/9/2025,5/13/2025,5/16/2025,S041,Toys,188.76,3,Kumas,2,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Greater Accra
O00980,5/5/2025,5/7/2025,5/11/2025,S021,Home & Living,282.67,3,Accra,4,"Just received it, will see how it performs over time.",0,No,No Complaint,Express,South West
O00981,4/28/2025,4/28/2025,5/6/2025,S010,Toy,368.87,4,Accra,5,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,South West
O00982,4/30/2025,5/3/2025,5/3/2025,S013,Living & Home,158.48,4,Kano,4,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Volta
O00983,4/15/2025,4/15/2025,4/21/2025,S045,Fashon,160.55,4,Lagos,4,Low quality. Would not recommend at all.,0,No,No Complaint,Express,Greater Accra
O00984,5/26/2025,5/26/2025,6/4/2025,S023,Electronics,165.81,3,Accra,5,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Standard,North Central
O00985,6/3/2025,6/6/2025,6/8/2025,S020,Health,238.7,1,Kano,4,Terrible experience. Product was broken.,-0.7,No,No Complaint,Express,Volta
O00986,4/8/2025,4/11/2025,4/18/2025,S019,Electronics,498.9,4,Kano,5,"Just received it, will see how it performs over time.",0,No,No Complaint,Standard,South East
O00987,4/21/2025,4/25/2025,4/30/2025,S027,Health,10.09,3,Accra,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,Ashanti
O00988,5/1/2025,5/1/2025,5/10/2025,S016,Fashion,40.11,3,Kumasi,4,Low quality. Would not recommend at all.,0,No,No Complaint,Pickup,Ashanti
O00989,5/27/2025,5/27/2025,6/5/2025,S010,Health,76.32,1,Accra,4,Superb service and product. Will buy again.,1,No,No Complaint,Pickup,Ashanti
O00990,4/18/2025,4/19/2025,4/24/2025,S015,Health,304.89,1,Lagos,5,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,Volta
O00991,4/18/2025,4/22/2025,4/23/2025,S049,Health,155.71,4,Accra,1,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,South East
O00992,4/7/2025,4/7/2025,4/13/2025,S021,Health,352.12,4,Accra,4,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,Volta
O00993,5/19/2025,5/23/2025,5/30/2025,S033,Electronics,,3,Lagos,5,"Met my expectations, nothing more.",0.5,No,No Complaint,Express,Greater Accra
O00994,4/18/2025,4/20/2025,4/28/2025,S041,Toys,,3,Kumasi,3,Item arrived in perfect condition and works well.,1,No,No Complaint,Express,Greater Accra
O00995,6/12/2025,6/14/2025,6/17/2025,S030,Groceries,,4,Accra,4,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,Volta
O00996,5/1/2025,5/2/2025,5/8/2025,S007,Health,266.6,2,Kumasi,4,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,North Central
O00997,6/25/2025,6/27/2025,6/28/2025,S015,Toys,108.38,2,Accra,4,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Volta
O00998,6/18/2025,6/19/2025,6/23/2025,S028,Home & Living,416.04,2,Accra,2,"Just received it, will see how it performs over time.",0,No,No Complaint,Pickup,Greater Accra
O00999,4/26/2025,4/27/2025,5/2/2025,S037,Electronics,168.32,2,Kumasi,4,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Pickup,South East
